state,date,sector,supply
Sabah,2021-07-01,total,1128.2051752271952
Johor,2021-07-01,total,818.0177507901742
Kelantan,2021-08-01,total,1012.992247943009
Negeri Sembilan,2021-08-01,total,900.841208535435
Terengganu,2021-08-01,total,1017.605535150893
Kedah,2021-08-01,total,1085.3233842195261
Sarawak,2021-08-01,total,1158.1739153474336
Pahang,2021-08-01,total,1161.3284620310283
W.P. Labuan,2021-08-01,total,996.3363416238642
Selangor,2021-08-01,total,917.1936903773706
Perak,2021-08-01,total,954.6401318574741
Pulau Pinang,2021-08-01,total,1031.2821657712268
Perlis,2021-08-01,total,844.401802943038
Melaka,2021-08-01,total,780.8524786709213
Sabah,2021-08-01,total,932.7889633129807
Johor,2021-08-01,total,780.2165316626284
Kelantan,2021-09-01,total,1077.8299612772162
Negeri Sembilan,2021-09-01,total,968.2324254284896
Terengganu,2021-09-01,total,1096.5396606433867
Kedah,2021-09-01,total,823.7011204459179
Sarawak,2021-09-01,total,928.8173721347968
Pahang,2021-09-01,total,1149.8620274891618
W.P. Labuan,2021-09-01,total,965.8473891903662
Selangor,2021-09-01,total,1160.8396255169487
Perak,2021-09-01,total,1070.388539124359
Pulau Pinang,2021-09-01,total,857.0638709999117
Perlis,2021-09-01,total,1023.6322855184127
Melaka,2021-09-01,total,1123.4554445143058
Sabah,2021-09-01,total,1020.4913421618712
Johor,2021-09-01,total,1165.732376967095
Kelantan,2021-10-01,total,1108.5069674498195
Negeri Sembilan,2021-10-01,total,1124.1874163224857
Terengganu,2021-10-01,total,1269.6111768452947
Kedah,2021-10-01,total,1026.9146773769146
Sarawak,2021-10-01,total,952.1112731332022
Pahang,2021-10-01,total,903.2473945509744
W.P. Labuan,2021-10-01,total,1024.8952935683108
Selangor,2021-10-01,total,964.6723817916504
Perak,2021-10-01,total,1086.2033336632887
Pulau Pinang,2021-10-01,total,1005.7654805551514
Perlis,2021-10-01,total,1187.1028441575288
Melaka,2021-10-01,total,950.0087348455056
Sabah,2021-10-01,total,874.4174337906669
Johor,2021-10-01,total,878.6914119426104
Kelantan,2021-11-01,total,1059.7291978867745
Negeri Sembilan,2021-11-01,total,1098.5457740395445
Terengganu,2021-11-01,total,898.8414268905859
Kedah,2021-11-01,total,1156.0290798591873
Sarawak,2021-11-01,total,1106.5781632035764
Pahang,2021-11-01,total,1209.1681926431695
W.P. Labuan,2021-11-01,total,935.111825498835
Selangor,2021-11-01,total,1202.026032588906
Perak,2021-11-01,total,1090.9402798078372
Pulau Pinang,2021-11-01,total,838.5811878534647
Perlis,2021-11-01,total,1091.5009662258485
Melaka,2021-11-01,total,962.545544716643
Sabah,2021-11-01,total,1125.6654196973584
Johor,2021-11-01,total,923.8464551521334
Kelantan,2021-12-01,total,1104.750919504781
Negeri Sembilan,2021-12-01,total,1057.8046558707651
Terengganu,2021-12-01,total,998.4211601336519
Kedah,2021-12-01,total,894.2084285411344
Sarawak,2021-12-01,total,1000.5373089340818
Pahang,2021-12-01,total,994.7235196860237
W.P. Labuan,2021-12-01,total,1030.317456801941
Selangor,2021-12-01,total,977.4183163355164
Perak,2021-12-01,total,983.9441433895508
Pulau Pinang,2021-12-01,total,1226.1597129443521
Perlis,2021-12-01,total,1219.5536468012767
Melaka,2021-12-01,total,1242.9793324061447
Sabah,2021-12-01,total,883.5652344749886
Johor,2021-12-01,total,1018.78526084008
Kelantan,2022-01-01,total,858.5032937746888
Negeri Sembilan,2022-01-01,total,1006.1789341081975
Terengganu,2022-01-01,total,1172.622558933907
Kedah,2022-01-01,total,869.0971271344035
Sarawak,2022-01-01,total,1155.8007133143424
Pahang,2022-01-01,total,1020.8982813102527
W.P. Labuan,2022-01-01,total,823.6832239323057
Selangor,2022-01-01,total,1095.019599581222
Perak,2022-01-01,total,1080.1460778235908
Pulau Pinang,2022-01-01,total,1138.8236423052772
Perlis,2022-01-01,total,925.8586248155647
Melaka,2022-01-01,total,1000.2726799445785
Sabah,2022-01-01,total,1046.2794678351427
Johor,2022-01-01,total,1225.3979505863804
Kelantan,2022-02-01,total,985.5423579267374
Negeri Sembilan,2022-02-01,total,888.2367307474115
Terengganu,2022-02-01,total,980.8285703608084
Kedah,2022-02-01,total,834.3208791846724
Sarawak,2022-02-01,total,990.4064870637892
Pahang,2022-02-01,total,1040.2189176764662
W.P. Labuan,2022-02-01,total,937.4135943708293
Selangor,2022-02-01,total,906.020276898846
Perak,2022-02-01,total,838.2969866643845
Pulau Pinang,2022-02-01,total,921.1107535729683
Perlis,2022-02-01,total,914.625445524196
Melaka,2022-02-01,total,961.0738628040715
Sabah,2022-02-01,total,954.4715936892877
Johor,2022-02-01,total,957.4134451262826
Kelantan,2022-03-01,total,864.5065733471666
Negeri Sembilan,2022-03-01,total,1180.878412198503
Terengganu,2022-03-01,total,962.0337459351252
Kedah,2022-03-01,total,1188.206054144355
Sarawak,2022-03-01,total,951.8575254751521
Pahang,2022-03-01,total,978.0455961218978
W.P. Labuan,2022-03-01,total,1010.3412321183647
Selangor,2022-03-01,total,967.2255667415362
Perak,2022-03-01,total,1254.003829833427
Pulau Pinang,2022-03-01,total,1090.220862474544
Perlis,2022-03-01,total,901.0388551358898
Melaka,2022-03-01,total,1040.3185630909322
Sabah,2022-03-01,total,1059.7834690580141
Johor,2022-03-01,total,1194.2763733736142
Kelantan,2022-04-01,total,961.9370946117022
Negeri Sembilan,2022-04-01,total,935.0645012893195
Terengganu,2022-04-01,total,1075.6137621694138
Kedah,2022-04-01,total,918.8645074391056
Sarawak,2022-04-01,total,1132.9573830815086
Pahang,2022-04-01,total,1211.085932066021
W.P. Labuan,2022-04-01,total,1052.2989983808275
Selangor,2022-04-01,total,855.968110628028
Perak,2022-04-01,total,888.8644343649783
Pulau Pinang,2022-04-01,total,858.1793049359976
Perlis,2022-04-01,total,953.4371741598458
Melaka,2022-04-01,total,885.6316259133874
Sabah,2022-04-01,total,911.1775493055779
Johor,2022-04-01,total,989.8655627873858
Kelantan,2022-05-01,total,1061.6586917680834
Negeri Sembilan,2022-05-01,total,1184.0529010654384
Terengganu,2022-05-01,total,942.2983050869419
Kedah,2022-05-01,total,1254.129388373987
Sarawak,2022-05-01,total,984.1353761133395
Pahang,2022-05-01,total,886.283447913184
W.P. Labuan,2022-05-01,total,855.2837184411861
Selangor,2022-05-01,total,1050.5963631798481
Perak,2022-05-01,total,1166.033511985012
Pulau Pinang,2022-05-01,total,967.6655598188449
Perlis,2022-05-01,total,936.3016376177715
Melaka,2022-05-01,total,960.7814536579821
Sabah,2022-05-01,total,938.5066665693338
Johor,2022-05-01,total,1075.4519871705184
Kelantan,2022-06-01,total,1214.829824835073
Negeri Sembilan,2022-06-01,total,1140.9595008005256
Terengganu,2022-06-01,total,1089.8346309835301
Kedah,2022-06-01,total,838.5292516137207
Sarawak,2022-06-01,total,912.3305659240903
Pahang,2022-06-01,total,1152.2142860275467
W.P. Labuan,2022-06-01,total,1202.1347193894535
Selangor,2022-06-01,total,950.3656731380548
Perak,2022-06-01,total,991.6795391829755
Pulau Pinang,2022-06-01,total,869.8010160773554
Perlis,2022-06-01,total,885.1419732058216
Melaka,2022-06-01,total,1052.4575338018835
Sabah,2022-06-01,total,954.906466010181
Johor,2022-06-01,total,1195.0937757581803
Kelantan,2022-07-01,total,1092.4770943174021
Negeri Sembilan,2022-07-01,total,1125.767667634833
Terengganu,2022-07-01,total,1215.6011072662116
Kedah,2022-07-01,total,1026.1716081879063
Sarawak,2022-07-01,total,1248.8713887952856
Pahang,2022-07-01,total,857.5512507751729
W.P. Labuan,2022-07-01,total,893.2686428673794
Selangor,2022-07-01,total,1201.1552532480819
Perak,2022-07-01,total,998.7897079291578
Pulau Pinang,2022-07-01,total,1272.0996843105024
Perlis,2022-07-01,total,1144.0269744450213
Melaka,2022-07-01,total,885.7678148246277
Sabah,2022-07-01,total,883.9504147641857
Johor,2022-07-01,total,1008.6674664790326
Kelantan,2022-08-01,total,899.1665506511652
Negeri Sembilan,2022-08-01,total,1236.3541182838694
Terengganu,2022-08-01,total,950.9131247403526
Kedah,2022-08-01,total,1111.04684129876
Sarawak,2022-08-01,total,1198.8837309555615
Pahang,2022-08-01,total,1203.0668854188264
W.P. Labuan,2022-08-01,total,882.8792547671685
Selangor,2022-08-01,total,1112.2969579755627
Perak,2022-08-01,total,1229.4910278639427
Pulau Pinang,2022-08-01,total,982.6952788294301
Perlis,2022-08-01,total,915.7439906644015
Melaka,2022-08-01,total,879.7548378478493
Sabah,2022-08-01,total,949.5109210459814
Johor,2022-08-01,total,1019.1509307166516
Kelantan,2022-09-01,total,969.191169581894
Negeri Sembilan,2022-09-01,total,1061.6478565920731
Terengganu,2022-09-01,total,1018.6951451016762
Kedah,2022-09-01,total,954.5539960764986
Sarawak,2022-09-01,total,847.7177682383336
Pahang,2022-09-01,total,878.5431325562129
W.P. Labuan,2022-09-01,total,877.4516224295539
Selangor,2022-09-01,total,824.4206001144539
Perak,2022-09-01,total,1087.400590723487
Pulau Pinang,2022-09-01,total,1176.6245550900219
Perlis,2022-09-01,total,1111.2955480289324
Melaka,2022-09-01,total,1055.7995813516627
Sabah,2022-09-01,total,1113.4212149363202
Johor,2022-09-01,total,1110.3498430463958
Kelantan,2022-10-01,total,1187.0438660444593
Negeri Sembilan,2022-10-01,total,1002.0326312764591
Terengganu,2022-10-01,total,1231.5881269581414
Kedah,2022-10-01,total,1037.7492021313751
Sarawak,2022-10-01,total,1025.4222055769014
Pahang,2022-10-01,total,951.6716313044578
W.P. Labuan,2022-10-01,total,865.7680632872009
Selangor,2022-10-01,total,1246.009068286843
Perak,2022-10-01,total,935.1717571688748
Pulau Pinang,2022-10-01,total,893.4158799520218
Perlis,2022-10-01,total,898.9078636657695
Melaka,2022-10-01,total,1168.7172186300602
Sabah,2022-10-01,total,1140.258544804555
Johor,2022-10-01,total,1228.6887000456577
Kelantan,2022-11-01,total,1073.502674115511
Negeri Sembilan,2022-11-01,total,1120.0953490541208
Terengganu,2022-11-01,total,847.7177341581069
Kedah,2022-11-01,total,1055.9490109038925
Sarawak,2022-11-01,total,902.1616944088235
Pahang,2022-11-01,total,938.328170411551
W.P. Labuan,2022-11-01,total,1136.6740776530921
Selangor,2022-11-01,total,1027.4862911223363
Perak,2022-11-01,total,945.8188402999755
Pulau Pinang,2022-11-01,total,846.5331095823359
Perlis,2022-11-01,total,1135.35724177858
Melaka,2022-11-01,total,969.5052229480058
Sabah,2022-11-01,total,954.83264953783
Johor,2022-11-01,total,989.8771438201611
Kelantan,2022-12-01,total,972.091395567815
Negeri Sembilan,2022-12-01,total,1146.1682921406177
Terengganu,2022-12-01,total,1179.8503923279209
Kedah,2022-12-01,total,1118.080260110223
Sarawak,2022-12-01,total,984.92263246151
Pahang,2022-12-01,total,906.0885257804979
W.P. Labuan,2022-12-01,total,1133.9951671615636
Selangor,2022-12-01,total,967.9825151644388
Perak,2022-12-01,total,833.858926894136
Pulau Pinang,2022-12-01,total,1127.1421743765804
Perlis,2022-12-01,total,820.7273206124429
Melaka,2022-12-01,total,1051.5480865988175
Sabah,2022-12-01,total,1047.8110322317357
Johor,2022-12-01,total,1147.8724401118457
Kelantan,2023-01-01,total,1187.2646279729613
Negeri Sembilan,2023-01-01,total,1069.756746125578
Terengganu,2023-01-01,total,1157.5724544729328
Kedah,2023-01-01,total,952.2518922488937
Sarawak,2023-01-01,total,838.2470000117438
Pahang,2023-01-01,total,886.0262188950702
W.P. Labuan,2023-01-01,total,809.6385373659194
Selangor,2023-01-01,total,1092.080039462396
Perak,2023-01-01,total,1156.4295693883164
Pulau Pinang,2023-01-01,total,999.8884928721991
Perlis,2023-01-01,total,899.7207596788359
Melaka,2023-01-01,total,1135.2212898508178
Sabah,2023-01-01,total,905.1506530994949
Johor,2023-01-01,total,831.17627468752
Kelantan,2023-02-01,total,1063.4182401033288
Negeri Sembilan,2023-02-01,total,855.5989267359586
Terengganu,2023-02-01,total,938.918899869099
Kedah,2023-02-01,total,786.2151390631301
Sarawak,2023-02-01,total,1060.2908106925875
Pahang,2023-02-01,total,1045.2940679321412
W.P. Labuan,2023-02-01,total,891.6926106136128
Selangor,2023-02-01,total,1011.4726362033301
Perak,2023-02-01,total,810.5769864189522
Pulau Pinang,2023-02-01,total,776.7329461389539
Perlis,2023-02-01,total,1039.4415968521814
Melaka,2023-02-01,total,1034.1905194419617
Sabah,2023-02-01,total,978.7123905994217
Johor,2023-02-01,total,819.549038144149
Kelantan,2023-03-01,total,1012.02051341489
Negeri Sembilan,2023-03-01,total,983.1706714473678
Terengganu,2023-03-01,total,1067.7248027700698
Kedah,2023-03-01,total,1109.8283499777199
Sarawak,2023-03-01,total,980.1666360365685
Pahang,2023-03-01,total,949.2964460337158
W.P. Labuan,2023-03-01,total,1023.5006011136187
Selangor,2023-03-01,total,1022.4341923282093
Perak,2023-03-01,total,1250.748705132265
Pulau Pinang,2023-03-01,total,1174.750714754356
Perlis,2023-03-01,total,1219.681029264839
Melaka,2023-03-01,total,1009.2688443762036
Sabah,2023-03-01,total,1086.3671089086833
Johor,2023-03-01,total,956.0684492030873
Kelantan,2023-04-01,total,1150.3895541913382
Negeri Sembilan,2023-04-01,total,889.3060758584515
Terengganu,2023-04-01,total,1129.1615666757582
Kedah,2023-04-01,total,1054.228758389316
Sarawak,2023-04-01,total,924.7340767748906
Pahang,2023-04-01,total,1139.8475335155756
W.P. Labuan,2023-04-01,total,1104.5301959597232
Selangor,2023-04-01,total,848.7992041007229
Perak,2023-04-01,total,1026.8636653764427
Pulau Pinang,2023-04-01,total,1101.3154143235884
Perlis,2023-04-01,total,1060.1714761674323
Melaka,2023-04-01,total,848.6635247947466
Sabah,2023-04-01,total,1050.0467447905432
Johor,2023-04-01,total,973.6323975424114
Kelantan,2023-05-01,total,970.2897297319756
Negeri Sembilan,2023-05-01,total,1142.4012778488227
Terengganu,2023-05-01,total,1326.5839408674483
Kedah,2023-05-01,total,1044.3399256603984
Sarawak,2023-05-01,total,1286.1179134377676
Pahang,2023-05-01,total,999.4857300656354
W.P. Labuan,2023-05-01,total,1245.4821697193377
Selangor,2023-05-01,total,1107.0040715173102
Perak,2023-05-01,total,932.5894783401267
Pulau Pinang,2023-05-01,total,1131.5204241966653
Perlis,2023-05-01,total,1156.2651131735481
Melaka,2023-05-01,total,1122.253114699105
Sabah,2023-05-01,total,1097.2196853861647
Johor,2023-05-01,total,970.3014402195722
Kelantan,2023-06-01,total,1003.8189944520743
Negeri Sembilan,2023-06-01,total,1089.9675865892025
Terengganu,2023-06-01,total,1168.5376456447775
Kedah,2023-06-01,total,1002.1938489058822
Sarawak,2023-06-01,total,853.9889377072727
Pahang,2023-06-01,total,945.9402706135933
W.P. Labuan,2023-06-01,total,1095.0621731677518
Selangor,2023-06-01,total,898.6563900257458
Perak,2023-06-01,total,980.9326323197027
Pulau Pinang,2023-06-01,total,913.0335900290215
Perlis,2023-06-01,total,1044.1389680934174
Melaka,2023-06-01,total,1014.1241492864018
Sabah,2023-06-01,total,1081.1830771792634
Johor,2023-06-01,total,1273.054229028592
Kelantan,2023-07-01,total,1102.842528129512
Negeri Sembilan,2023-07-01,total,1224.75735817598
Terengganu,2023-07-01,total,929.1619927606238
Kedah,2023-07-01,total,951.0241989223415
Sarawak,2023-07-01,total,1133.8987457101337
Pahang,2023-07-01,total,1297.1390322205211
W.P. Labuan,2023-07-01,total,1227.436011694967
Selangor,2023-07-01,total,1102.6594001132896
Perak,2023-07-01,total,1008.7521953451718
Pulau Pinang,2023-07-01,total,1054.3636395695446
Perlis,2023-07-01,total,995.9821881390144
Melaka,2023-07-01,total,1005.1214090489894
Sabah,2023-07-01,total,1291.4089602728884
Johor,2023-07-01,total,1003.0133692796866
Kelantan,2023-08-01,total,1070.4555846147905
Negeri Sembilan,2023-08-01,total,1268.8816915610066
Terengganu,2023-08-01,total,1205.0102754136244
Kedah,2023-08-01,total,881.4885172407769
Sarawak,2023-08-01,total,1077.1796920890038
Pahang,2023-08-01,total,875.2864239245619
W.P. Labuan,2023-08-01,total,1278.032174156225
Selangor,2023-08-01,total,1186.4265076640004
Perak,2023-08-01,total,901.1824182925043
Pulau Pinang,2023-08-01,total,952.0226933607339
Perlis,2023-08-01,total,952.7089875201265
Melaka,2023-08-01,total,1300.5159727993591
Sabah,2023-08-01,total,1120.908133513252
Johor,2023-08-01,total,1310.2865351686348
Kelantan,2023-09-01,total,936.947381027646
Negeri Sembilan,2023-09-01,total,1177.9919857462974
Terengganu,2023-09-01,total,945.6155902006677
Kedah,2023-09-01,total,1176.5893994174528
Sarawak,2023-09-01,total,1202.5274162712817
Pahang,2023-09-01,total,1235.170735354578
W.P. Labuan,2023-09-01,total,1204.4030189575524
Selangor,2023-09-01,total,1148.498482133127
Perak,2023-09-01,total,1146.7623985830162
Pulau Pinang,2023-09-01,total,910.4972572425526
Perlis,2023-09-01,total,1036.3110529722182
Melaka,2023-09-01,total,991.9121393860781
Sabah,2023-09-01,total,967.7493102218712
Johor,2023-09-01,total,1074.386410041015
Kelantan,2023-10-01,total,1306.4541670602493
Negeri Sembilan,2023-10-01,total,941.8472686091093
Terengganu,2023-10-01,total,1118.5868904020904
Kedah,2023-10-01,total,900.7109504080191
Sarawak,2023-10-01,total,1049.1944721294444
Pahang,2023-10-01,total,1306.1613949323369
W.P. Labuan,2023-10-01,total,930.8992591943482
Selangor,2023-10-01,total,1149.5192575334631
Perak,2023-10-01,total,1238.9233907831665
Pulau Pinang,2023-10-01,total,1297.1655471318018
Perlis,2023-10-01,total,901.5241181035088
Melaka,2023-10-01,total,1257.024551674931
Sabah,2023-10-01,total,1163.8390514116459
Johor,2023-10-01,total,1131.8805899287038
Kelantan,2023-11-01,total,963.4608953601793
Negeri Sembilan,2023-11-01,total,997.4452206078166
Terengganu,2023-11-01,total,903.5222734028051
Kedah,2023-11-01,total,1229.6119107462105
Sarawak,2023-11-01,total,850.0533139173277
Pahang,2023-11-01,total,1125.6786535849803
W.P. Labuan,2023-11-01,total,932.8112760087862
Selangor,2023-11-01,total,1040.2833100995676
Perak,2023-11-01,total,1200.6862837586416
Pulau Pinang,2023-11-01,total,1235.3696975163632
Perlis,2023-11-01,total,1117.8435987430344
Melaka,2023-11-01,total,972.8357963832941
Sabah,2023-11-01,total,1252.327972103737
Johor,2023-11-01,total,1224.262510132637
Kelantan,2023-12-01,total,1034.9384466506024
Negeri Sembilan,2023-12-01,total,901.6989491087976
Terengganu,2023-12-01,total,1276.1816944373766
Kedah,2023-12-01,total,1114.7842828172006
