state,date,sector,consumption
Sabah,2021-07-01,total,880.1688313487437
Johor,2021-07-01,total,938.133702161916
Kelantan,2021-08-01,total,1156.826376183904
Negeri Sembilan,2021-08-01,total,1013.1642654683245
Terengganu,2021-08-01,total,1110.5095971859191
Kedah,2021-08-01,total,985.7016418626946
Sarawak,2021-08-01,total,1101.2163613776816
Pahang,2021-08-01,total,936.8507136922859
W.P. Labuan,2021-08-01,total,831.3590962312404
Selangor,2021-08-01,total,859.718569297017
Perak,2021-08-01,total,1004.5608825697634
Pulau Pinang,2021-08-01,total,1123.6179268869594
Perlis,2021-08-01,total,948.8555814672635
Melaka,2021-08-01,total,896.2730370455618
Sabah,2021-08-01,total,915.5095505934512
Johor,2021-08-01,total,1020.8228290787363
Kelantan,2021-09-01,total,789.6025553499042
Negeri Sembilan,2021-09-01,total,911.9969039778468
Terengganu,2021-09-01,total,834.7924605657549
Kedah,2021-09-01,total,965.6439520457744
Sarawak,2021-09-01,total,1070.9973910291558
Pahang,2021-09-01,total,937.7676486572524
W.P. Labuan,2021-09-01,total,796.8626767448785
Selangor,2021-09-01,total,997.2963612829332
Perak,2021-09-01,total,920.435254622448
Pulau Pinang,2021-09-01,total,1015.1702839805654
Perlis,2021-09-01,total,1058.1268226939242
Melaka,2021-09-01,total,939.1340139342154
Sabah,2021-09-01,total,1026.1338119660431
Johor,2021-09-01,total,1067.3699401928106
Kelantan,2021-10-01,total,1241.6040863584994
Negeri Sembilan,2021-10-01,total,1040.8528159132884
Terengganu,2021-10-01,total,976.2891645067953
Kedah,2021-10-01,total,1246.4146699013443
Sarawak,2021-10-01,total,975.1425160008229
Pahang,2021-10-01,total,1079.526963440025
W.P. Labuan,2021-10-01,total,1024.647546821767
Selangor,2021-10-01,total,920.9196021329616
Perak,2021-10-01,total,1115.9868441621222
Pulau Pinang,2021-10-01,total,1011.0839049291942
Perlis,2021-10-01,total,1261.7987625306569
Melaka,2021-10-01,total,1053.6646726184554
Sabah,2021-10-01,total,1118.7631146658873
Johor,2021-10-01,total,1109.0675384018746
Kelantan,2021-11-01,total,813.3750882159311
Negeri Sembilan,2021-11-01,total,856.2800453956994
Terengganu,2021-11-01,total,825.1819915598641
Kedah,2021-11-01,total,1150.5454223834272
Sarawak,2021-11-01,total,1074.5987890790077
Pahang,2021-11-01,total,977.9569381006982
W.P. Labuan,2021-11-01,total,1157.9784914502652
Selangor,2021-11-01,total,1053.1506391622636
Perak,2021-11-01,total,1020.8583484987313
Pulau Pinang,2021-11-01,total,1167.865741459632
Perlis,2021-11-01,total,893.3660986639536
Melaka,2021-11-01,total,1111.845633699892
Sabah,2021-11-01,total,1173.4541151349256
Johor,2021-11-01,total,1126.5154524739403
Kelantan,2021-12-01,total,968.5812279306128
Negeri Sembilan,2021-12-01,total,1207.6896197289527
Terengganu,2021-12-01,total,915.816537543738
Kedah,2021-12-01,total,848.6875194257542
Sarawak,2021-12-01,total,913.5575278208432
Pahang,2021-12-01,total,962.3904210871083
W.P. Labuan,2021-12-01,total,921.8534872440902
Selangor,2021-12-01,total,903.4253841260523
Perak,2021-12-01,total,1004.4592495206315
Pulau Pinang,2021-12-01,total,1101.5758992110855
Perlis,2021-12-01,total,1111.7447939079598
Melaka,2021-12-01,total,1116.8313927744819
Sabah,2021-12-01,total,895.574008739539
Johor,2021-12-01,total,892.6504928015119
Kelantan,2022-01-01,total,1086.6290746148477
Negeri Sembilan,2022-01-01,total,1076.161679274061
Terengganu,2022-01-01,total,1221.073233507749
Kedah,2022-01-01,total,1016.353419814723
Sarawak,2022-01-01,total,850.9864213860371
Pahang,2022-01-01,total,1183.5408480924439
W.P. Labuan,2022-01-01,total,1062.6142175190619
Selangor,2022-01-01,total,920.7377978022581
Perak,2022-01-01,total,1134.897398260835
Pulau Pinang,2022-01-01,total,967.850682404699
Perlis,2022-01-01,total,899.725952194523
Melaka,2022-01-01,total,1163.4943594265908
Sabah,2022-01-01,total,983.9422205409503
Johor,2022-01-01,total,1198.47348553918
Kelantan,2022-02-01,total,1082.102149483648
Negeri Sembilan,2022-02-01,total,972.0679498363492
Terengganu,2022-02-01,total,836.0004497683611
Kedah,2022-02-01,total,833.9189393296908
Sarawak,2022-02-01,total,743.9038017285858
Pahang,2022-02-01,total,1049.399238882651
W.P. Labuan,2022-02-01,total,1054.8097498823336
Selangor,2022-02-01,total,752.1875373692596
Perak,2022-02-01,total,1051.9367787923984
Pulau Pinang,2022-02-01,total,1084.461833074127
Perlis,2022-02-01,total,890.1297752932353
Melaka,2022-02-01,total,1022.5146867838722
Sabah,2022-02-01,total,733.6525635138138
Johor,2022-02-01,total,789.3024482147612
Kelantan,2022-03-01,total,1091.184382331771
Negeri Sembilan,2022-03-01,total,1202.8501596860865
Terengganu,2022-03-01,total,1049.5326515421664
Kedah,2022-03-01,total,1142.9530061958255
Sarawak,2022-03-01,total,1040.9850993365837
Pahang,2022-03-01,total,923.4202080143056
W.P. Labuan,2022-03-01,total,1134.360924493461
Selangor,2022-03-01,total,1237.0478797011149
Perak,2022-03-01,total,1251.910419681316
Pulau Pinang,2022-03-01,total,1207.3419723629538
Perlis,2022-03-01,total,1005.4095065243287
Melaka,2022-03-01,total,1193.032626071874
Sabah,2022-03-01,total,1146.3470612105555
Johor,2022-03-01,total,952.268637896645
Kelantan,2022-04-01,total,1114.245216022263
Negeri Sembilan,2022-04-01,total,1097.209596519011
Terengganu,2022-04-01,total,1104.5618255701315
Kedah,2022-04-01,total,912.6946540278274
Sarawak,2022-04-01,total,1025.6325063228421
Pahang,2022-04-01,total,897.2585143669302
W.P. Labuan,2022-04-01,total,1111.1119513872902
Selangor,2022-04-01,total,923.4578858859288
Perak,2022-04-01,total,1078.0896915197168
Pulau Pinang,2022-04-01,total,926.8783085436071
Perlis,2022-04-01,total,1169.3358595660993
Melaka,2022-04-01,total,836.7905768076187
Sabah,2022-04-01,total,973.8357070435759
Johor,2022-04-01,total,1015.6922273875023
Kelantan,2022-05-01,total,1167.3477746781084
Negeri Sembilan,2022-05-01,total,944.1624505934033
Terengganu,2022-05-01,total,1265.6560140938982
Kedah,2022-05-01,total,1227.4999268969455
Sarawak,2022-05-01,total,974.269616906165
Pahang,2022-05-01,total,1187.6452208423623
W.P. Labuan,2022-05-01,total,1098.2831198605822
Selangor,2022-05-01,total,1157.44356413668
Perak,2022-05-01,total,1010.9821333801307
Pulau Pinang,2022-05-01,total,1245.7626683400665
Perlis,2022-05-01,total,1049.6102601958275
Melaka,2022-05-01,total,979.8201334463149
Sabah,2022-05-01,total,1041.0478600055758
Johor,2022-05-01,total,992.2082727251708
Kelantan,2022-06-01,total,850.4431355854452
Negeri Sembilan,2022-06-01,total,864.1699708050024
Terengganu,2022-06-01,total,990.1116455383808
Kedah,2022-06-01,total,877.700756805652
Sarawak,2022-06-01,total,1175.4162163538438
Pahang,2022-06-01,total,923.8385887641502
W.P. Labuan,2022-06-01,total,834.4041422439799
Selangor,2022-06-01,total,830.0365196247548
Perak,2022-06-01,total,1108.7893913431121
Pulau Pinang,2022-06-01,total,912.8038557575184
Perlis,2022-06-01,total,1107.0468644230914
Melaka,2022-06-01,total,1076.218245248694
Sabah,2022-06-01,total,1205.9239697956639
Johor,2022-06-01,total,1219.1115689063838
Kelantan,2022-07-01,total,1243.4787455418038
Negeri Sembilan,2022-07-01,total,1137.4810929366442
Terengganu,2022-07-01,total,1099.144882981468
Kedah,2022-07-01,total,1218.6735322190013
Sarawak,2022-07-01,total,882.4249098095243
Pahang,2022-07-01,total,1209.1564803230658
W.P. Labuan,2022-07-01,total,1041.6905784185226
Selangor,2022-07-01,total,1263.872557724655
Perak,2022-07-01,total,944.0459578590335
Pulau Pinang,2022-07-01,total,1260.5491228542628
Perlis,2022-07-01,total,1066.0150808379456
Melaka,2022-07-01,total,1034.0581983342736
Sabah,2022-07-01,total,1272.4815398202595
Johor,2022-07-01,total,1132.4877444363274
Kelantan,2022-08-01,total,1008.4968342906483
Negeri Sembilan,2022-08-01,total,1132.1196861548667
Terengganu,2022-08-01,total,877.8877427473683
Kedah,2022-08-01,total,1154.821606385266
Sarawak,2022-08-01,total,855.3330235951239
Pahang,2022-08-01,total,1218.3804347682135
W.P. Labuan,2022-08-01,total,1194.5510052281747
Selangor,2022-08-01,total,905.6710317247529
Perak,2022-08-01,total,1012.6774533692159
Pulau Pinang,2022-08-01,total,1147.1298424633708
Perlis,2022-08-01,total,1036.3795689231301
Melaka,2022-08-01,total,1140.1426172293566
Sabah,2022-08-01,total,1238.2492540569758
Johor,2022-08-01,total,1193.5551950241932
Kelantan,2022-09-01,total,1041.8298378299614
Negeri Sembilan,2022-09-01,total,1183.3108645973039
Terengganu,2022-09-01,total,1032.0401651145216
Kedah,2022-09-01,total,932.7235969847703
Sarawak,2022-09-01,total,893.4787841438916
Pahang,2022-09-01,total,1014.7475537992118
W.P. Labuan,2022-09-01,total,868.1650818686369
Selangor,2022-09-01,total,849.2631630158467
Perak,2022-09-01,total,953.4365923887898
Pulau Pinang,2022-09-01,total,862.4287870853334
Perlis,2022-09-01,total,1216.6209358372466
Melaka,2022-09-01,total,848.7910737461998
Sabah,2022-09-01,total,835.0240553259802
Johor,2022-09-01,total,935.3631094033896
Kelantan,2022-10-01,total,1125.331285691102
Negeri Sembilan,2022-10-01,total,882.4678308494865
Terengganu,2022-10-01,total,1096.2926764442154
Kedah,2022-10-01,total,1014.5330437748507
Sarawak,2022-10-01,total,1063.376522438898
Pahang,2022-10-01,total,1034.5928248219782
W.P. Labuan,2022-10-01,total,979.857689913398
Selangor,2022-10-01,total,1079.2336119736974
Perak,2022-10-01,total,979.1446044064231
Pulau Pinang,2022-10-01,total,954.408259764536
Perlis,2022-10-01,total,834.3641764287311
Melaka,2022-10-01,total,1155.6699601931982
Sabah,2022-10-01,total,1184.3084534436578
Johor,2022-10-01,total,1196.0611084460236
Kelantan,2022-11-01,total,1185.213647338833
Negeri Sembilan,2022-11-01,total,887.7027555495226
Terengganu,2022-11-01,total,911.7633061418721
Kedah,2022-11-01,total,898.5625572781391
Sarawak,2022-11-01,total,970.2781782477144
Pahang,2022-11-01,total,1102.5026447701603
W.P. Labuan,2022-11-01,total,1131.3013647203677
Selangor,2022-11-01,total,1073.7820722932393
Perak,2022-11-01,total,874.7404497248447
Pulau Pinang,2022-11-01,total,848.4689529316236
Perlis,2022-11-01,total,982.9626751667588
Melaka,2022-11-01,total,820.8919048561373
Sabah,2022-11-01,total,930.6994962615008
Johor,2022-11-01,total,805.8124670578865
Kelantan,2022-12-01,total,962.2244314670311
Negeri Sembilan,2022-12-01,total,1172.6166074396458
Terengganu,2022-12-01,total,1191.7464489209021
Kedah,2022-12-01,total,1142.1902363554784
Sarawak,2022-12-01,total,894.7215786233169
Pahang,2022-12-01,total,865.1564538533304
W.P. Labuan,2022-12-01,total,953.7866196156513
Selangor,2022-12-01,total,1099.3670552814788
Perak,2022-12-01,total,852.868437079625
Pulau Pinang,2022-12-01,total,1107.5960456528883
Perlis,2022-12-01,total,917.5532970182966
Melaka,2022-12-01,total,888.3956939367664
Sabah,2022-12-01,total,1211.468918031787
Johor,2022-12-01,total,1213.4364734759465
Kelantan,2023-01-01,total,1047.395132990251
Negeri Sembilan,2023-01-01,total,1191.5961580533374
Terengganu,2023-01-01,total,1009.9824062380676
Kedah,2023-01-01,total,1000.2206102434627
Sarawak,2023-01-01,total,982.1696218163315
Pahang,2023-01-01,total,1081.9222837408156
W.P. Labuan,2023-01-01,total,928.4511539872688
Selangor,2023-01-01,total,1134.766585194738
Perak,2023-01-01,total,937.0169298272397
Pulau Pinang,2023-01-01,total,1039.3626868346419
Perlis,2023-01-01,total,887.1396271472217
Melaka,2023-01-01,total,844.2779299893856
Sabah,2023-01-01,total,1008.1732051381857
Johor,2023-01-01,total,1143.745903509059
Kelantan,2023-02-01,total,813.5704857226217
Negeri Sembilan,2023-02-01,total,1069.381217338566
Terengganu,2023-02-01,total,936.0312240821885
Kedah,2023-02-01,total,1038.5457178051581
Sarawak,2023-02-01,total,911.3697471553652
Pahang,2023-02-01,total,908.3348344109363
W.P. Labuan,2023-02-01,total,852.4437596842878
Selangor,2023-02-01,total,753.6595261885305
Perak,2023-02-01,total,998.6139952447172
Pulau Pinang,2023-02-01,total,1002.8122877197511
Perlis,2023-02-01,total,893.8832576678977
Melaka,2023-02-01,total,1084.1011246365097
Sabah,2023-02-01,total,941.437534580259
Johor,2023-02-01,total,851.9660353773534
Kelantan,2023-03-01,total,1071.698628421266
Negeri Sembilan,2023-03-01,total,1229.8690601889157
Terengganu,2023-03-01,total,1108.8910679306928
Kedah,2023-03-01,total,1045.2994659226931
Sarawak,2023-03-01,total,1032.1841494953926
Pahang,2023-03-01,total,1028.7931931077676
W.P. Labuan,2023-03-01,total,1047.290573723189
Selangor,2023-03-01,total,1211.9181474155146
Perak,2023-03-01,total,1068.9640014193553
Pulau Pinang,2023-03-01,total,1260.3888464507068
Perlis,2023-03-01,total,1237.3069964867145
Melaka,2023-03-01,total,1174.2932565295764
Sabah,2023-03-01,total,1256.9399999244886
Johor,2023-03-01,total,1153.089045388769
Kelantan,2023-04-01,total,824.7872450161044
Negeri Sembilan,2023-04-01,total,1075.6690481397104
Terengganu,2023-04-01,total,1235.029429003339
Kedah,2023-04-01,total,1190.6737564372265
Sarawak,2023-04-01,total,865.5021936580998
Pahang,2023-04-01,total,1099.0993945053267
W.P. Labuan,2023-04-01,total,964.8290290645215
Selangor,2023-04-01,total,1159.757712946165
Perak,2023-04-01,total,1082.5105210090587
Pulau Pinang,2023-04-01,total,976.9240761899292
Perlis,2023-04-01,total,1105.5250901338532
Melaka,2023-04-01,total,1110.1815497227733
Sabah,2023-04-01,total,1207.5204625555264
Johor,2023-04-01,total,968.6870221966062
Kelantan,2023-05-01,total,997.7191406609239
Negeri Sembilan,2023-05-01,total,1077.2008138583708
Terengganu,2023-05-01,total,958.6548062470905
Kedah,2023-05-01,total,991.7424840091867
Sarawak,2023-05-01,total,1299.1195524268544
Pahang,2023-05-01,total,1221.9878408753839
W.P. Labuan,2023-05-01,total,1144.9601431838582
Selangor,2023-05-01,total,1205.5175675197067
Perak,2023-05-01,total,1024.454185578817
Pulau Pinang,2023-05-01,total,1335.9365919971763
Perlis,2023-05-01,total,973.2563004284993
Melaka,2023-05-01,total,1023.2228364707978
Sabah,2023-05-01,total,993.8040766921713
Johor,2023-05-01,total,1210.5986434749327
Kelantan,2023-06-01,total,1027.4394955186942
Negeri Sembilan,2023-06-01,total,999.1626563309685
Terengganu,2023-06-01,total,1230.8569516412554
Kedah,2023-06-01,total,1135.588364365604
Sarawak,2023-06-01,total,960.6884145263118
Pahang,2023-06-01,total,1155.769440859477
W.P. Labuan,2023-06-01,total,1047.1689245197213
Selangor,2023-06-01,total,1102.3435998753926
Perak,2023-06-01,total,885.6106602255155
Pulau Pinang,2023-06-01,total,1161.8514825762154
Perlis,2023-06-01,total,889.7536788429242
Melaka,2023-06-01,total,1169.171109307801
Sabah,2023-06-01,total,1191.022538865918
Johor,2023-06-01,total,1166.9065287646645
Kelantan,2023-07-01,total,968.6639695314063
Negeri Sembilan,2023-07-01,total,1271.0105977796322
Terengganu,2023-07-01,total,1112.1404196217918
Kedah,2023-07-01,total,1125.1928900623195
Sarawak,2023-07-01,total,1138.4861363329042
Pahang,2023-07-01,total,1110.8908134137946
W.P. Labuan,2023-07-01,total,972.1975609158799
Selangor,2023-07-01,total,1287.8802548658202
Perak,2023-07-01,total,1268.0400446993306
Pulau Pinang,2023-07-01,total,1062.1372841080008
Perlis,2023-07-01,total,901.5830002946158
Melaka,2023-07-01,total,1273.9069251424432
Sabah,2023-07-01,total,1132.114997098764
Johor,2023-07-01,total,979.9594131575997
Kelantan,2023-08-01,total,1214.0003648892248
Negeri Sembilan,2023-08-01,total,1239.1355413221493
Terengganu,2023-08-01,total,1193.0130957833092
Kedah,2023-08-01,total,1269.0748589120835
Sarawak,2023-08-01,total,891.8363240099947
Pahang,2023-08-01,total,1307.7095844569708
W.P. Labuan,2023-08-01,total,931.7522624830451
Selangor,2023-08-01,total,993.2835721676678
Perak,2023-08-01,total,1014.3160965584924
Pulau Pinang,2023-08-01,total,1229.916183780602
Perlis,2023-08-01,total,901.4119365962893
Melaka,2023-08-01,total,1305.5250289911055
Sabah,2023-08-01,total,890.9871499559629
Johor,2023-08-01,total,1022.7415887371101
Kelantan,2023-09-01,total,1154.8206854630075
Negeri Sembilan,2023-09-01,total,1252.098128507193
Terengganu,2023-09-01,total,890.5339372974381
Kedah,2023-09-01,total,1024.0323959085079
Sarawak,2023-09-01,total,1087.9051056781368
Pahang,2023-09-01,total,998.3975052797525
W.P. Labuan,2023-09-01,total,1204.533592117047
Selangor,2023-09-01,total,895.5210210225285
Perak,2023-09-01,total,1183.0461372019165
Pulau Pinang,2023-09-01,total,1218.993945711205
Perlis,2023-09-01,total,1222.9077996043636
Melaka,2023-09-01,total,1070.5290986762773
Sabah,2023-09-01,total,1030.9681044676936
Johor,2023-09-01,total,879.219116858303
Kelantan,2023-10-01,total,980.4981923526447
Negeri Sembilan,2023-10-01,total,1316.1712919141764
Terengganu,2023-10-01,total,985.9280570312384
Kedah,2023-10-01,total,951.6065779104671
Sarawak,2023-10-01,total,976.9900934294837
Pahang,2023-10-01,total,1296.5748799650428
W.P. Labuan,2023-10-01,total,1333.745165888697
Selangor,2023-10-01,total,1111.8427374087837
Perak,2023-10-01,total,1251.2267119950384
Pulau Pinang,2023-10-01,total,1165.0176502350423
Perlis,2023-10-01,total,1011.3555519715136
Melaka,2023-10-01,total,917.730890840949
Sabah,2023-10-01,total,1025.9681343885181
Johor,2023-10-01,total,926.9272336888079
Kelantan,2023-11-01,total,946.9838892201777
Negeri Sembilan,2023-11-01,total,1007.8910897253339
Terengganu,2023-11-01,total,1244.3951714312159
Kedah,2023-11-01,total,1208.4662648563906
Sarawak,2023-11-01,total,1180.6727196637362
Pahang,2023-11-01,total,1230.8674074280789
W.P. Labuan,2023-11-01,total,947.9814956217215
Selangor,2023-11-01,total,853.3031534027808
Perak,2023-11-01,total,1052.9710840640944
Pulau Pinang,2023-11-01,total,1250.3291700153572
Perlis,2023-11-01,total,905.3539145434534
Melaka,2023-11-01,total,1157.2749049142897
Sabah,2023-11-01,total,1143.89590608673
Johor,2023-11-01,total,1156.4781403128984
Kelantan,2023-12-01,total,1270.79370805844
Negeri Sembilan,2023-12-01,total,1156.6236108232395
Terengganu,2023-12-01,total,1247.0289748325781
